1571#63	دخل الإسلام إلى ليبيا في زمن خلافة عمر بن الخطاب، وتحول الكثير من السكان من الإيمان المسيحي واليهودي والوثني إلى المذهب الإباضي الذي كان منتشرًا في ليبيا وتونس والجزائر وهو المذهب الذي أسلم عليه الكثير من السكان الليبيين تم بعد ذلك تحولت الكثير من القبائل الليبية إلى المذهب المالكي مثل ككلة وغريان وزواغة وغيرها، ومنذ أن استقر بعض تلاميذ الإمام مالك في ليبيا لأوقات متفرقة في طريقهم من المدينة المنورة إلى بقية مناطق المغرب الاسلامي، فإن المذهب المالكي أصبح هو المنهج الإسلامي الذي يتبعه الغالبية العظمى من مسلمي البلاد، وتم تداول مؤلفات علماء المالكية أمثال ابن أبي زيد والقاضي عياض وعبد الواحد بن عاشر في أغلب المدارس الإسلامية التي أسسها أهم المراجع الدينية في تاريخ البلاد، ومنهم: أحمد زروق، عبد الواحد الدكالي وعبد السلام الأسمر، حيث استمر تدريس هذه المناهج وفق نظام الحلقات حتى ستينيات القرن العشرين وبقي بعد هذه الفترة على نظام الحلقات ولكن بشكل أقل، حيث انتقل التدريس الديني بشكل كبير إلى التعليم النظامي متمثلا في جامعة محمد بن علي السنوسي ثم الجامعة الأسمرية للعلوم الإسلامية.
1571#64	ينتشر في ليبيا أكثر من خمسة آلاف مركز لتحفيظ القرآن، وبحسب تقديرات جمعية الدعوة الإسلامية العالمية، فإن خمس سكان ليبيا في سنة 2010 يحفظون القرآن، كما أن حاملي شهادة حفظ القرآن يعاملون وظيفيا على قدم المساواة مع حملة الشهادات الجامعية[93].
1571#65	بعد استقلال ليبيا عن بريطانيا وفرنسا بعيد الحرب العالمية الثانية تشكلت ملكية دستورية في ليبيا، وكان بها حكومة نيابية تمارس عملياتها بشكل شبه ديمقراطي، إلا أنها أصبحت بعد انقلاب الأول من سبتمبر 1969 تحكم عمليا عن طريق العقيد معمر القذافي قائد الانقلاب بشكل انفرادي منذ ذلك الحين إلى أن قامت ثورة 17 فبراير في عام 2011 بالاطاحة بمعمر القذافي ونظامه.[94][95][95][96][97][97][98][99][100][101]
1571#66	بعد ثورة 17 فبراير وتشكيل المجلس الوطني الانتقالي الذي تأسس في 27 فبراير 2011 وبعد الاطاحة بنظام العقيد معمر القذافي اثر حرب أهلية والاعلان الرسمي انتهاء الحرب في 23 أكتوبر 2011 شهدت ليبيا مرحلة انتقالية لتأسيس دستور ونظام حكم جديد. تم تسليم السلطة إلى المؤتمر الوطني العام في الثامن من أغسطس، الذي انتخب في السابع من شهر يوليو، ليدير شؤون البلاد لمدة عام ونصف. كان من المفترض أن يعمل المؤتمر الوطني في أولى جلساته بحسب الإعلان الدستوري على انتخاب رئيس ونائب للمؤتمر الوطني عبر الاقتراع السري. وبعدها -وقبل انقضاء ثلاثين يوما- اختيار رئيسا للحكومة ويبدأ الإعداد لانتخاب أعضاء لجنة صياغة الدستور. ونتيجة لاخفاق المؤتمر الوطني العام في إدارة المرحلة الانتقالية في المدة الزمنية التي حُددت له وفق الاعلان الدستوري فقد تم تعديل الاعلان الدستوري لأجل انتخاب جسم تشريعي جديد يحل محل المؤتمر. وفي 4 أغسطس 2014 حل مجلس النواب الليبي الذي تم انتخابه في 25 يونيو 2014 بانتخابات ديمقراطية، محل المؤتمر الوطني العام المنتهية ولايته. وتوافق غالبية النواب على اختيار مدينة طبرق التي تنعم بالهدوء النسبي لعقد جلساتهم عوضًا عن بنغازي أو طرابلس اللتين شهدتا الأسابيع السابقة واللاحقة لتسلم مجلس النواب مهامه تدهورًا وانفلاتًا أمنيًا غير مسبوق.[102] في أواخر أغسطس 2014 قامت ميليشيات من مصراتة والميليشيات الإسلامية المتحالفة معها تحت مسمى فجر ليبيا بادخال قواتها إلى مدينة طرابلس وقامت بالسيطرة على مؤسسات الدولة والوزارات اثر سيطرتها على مطار طرابلس العالمي وأعلنت رفضها لمجلس النواب الليبي المنتخب والحكومة المؤقتة وأُعلن عن اعادة المؤتمر الوطني العام المنتهية ولايته وشكلت حكومة أسمتها حكومة الانقاذ برئاسة عمر الحاسي لم تحظى بأي اعتراف دولي.[103]
1571#67	يرتكز النظام القانوني الليبي على مزيج من القانون المدني والمبادئ القانونية الإسلامية ويطبق القضاة مبادئ الشريعة الإسلامية في القضايا المتعلقة بالأحوال الشخصية.
1571#68	تعد ليبيا أول دولة عربية ينضبط فيها التشريع بصدور أول قاعدة بيانات تشريعية تاريخية فيها على مستوى دول الوطن العربي، وهي تتكون من أربعين مجلدا (كلاسيرا) تغطي المرحلة من الاحتلال الإيطالي وحتى المرحلة المعاصرة ويضاف إليها الملاحق بشكل دوري. ولقد كانت هذه الموسوعة التاريخية سباقة في دعم نظم الحكم في بعض الدول العربية مثلما هو الحال في النظام الفيدرالي في دولة الإمارات العربية المتحدة الذي تم استقائه من التجربة الفيدرالية في ليبيا في الفترة ما بين (1951-1963).
1571#69	يتألف الجيش الليبي القوات البرية، والقوات الجوية والقوات البحرية، ويجري حاليا إعادة تأسيس الجيش من قبل الحكومة الليبية المؤقتة، وكان الجيش السابق في ليبيا قد تعرض للهزيمة في الحرب الأهلية التي شملت تدخلًا من قبل حلف شمال الأطلسي. اعتبارا من مايو 2012، قدر عدد المنضمين لصفوفه بنحو 35،000 فرد.[104]
1571#70	اعتبارا من شهر نوفمبر 2012 اعتبر رئيس المؤتمر الوطني العام محمد المقريف بأن تمكين الجيش والشرطة (هو الأولوية الأكبر للحكومة).[105] كما أوعز المقريف بأن جميع الميليشيات في البلاد يجب أن تكون (تحت سلطة الحكومة أو يتم حلها).[106]
1571#71	وقد رفضت الميليشيات حتى اليوم في أن تُضم لقوة الأمن المركزية التابعة للدولة.[107] في حين أن بعض من هذه الميليشيات حُلت، ولكن الأقوى منها انضم إلى المجالس التنفيذية لبعض المدن الليبية.[107] وعرفت هذه الميليشيات بتشكيل ائتلاف جديد حمل اسم درع ليبيا، والتي اعتبرت قوة موازية تعمل بناء على الطلب، وليست ضمن النظام أو وزارة الدفاع.[107]
1571#72	تقلبت السياسات الخارجية في ليبيا منذ عام 1951. كمملكة، حافظت ليبيا على مواقف موالية للغرب، كما اعتبرت ضمن كتلة التقليديين المحافظين في الدول العربية (جامعة الدول العربية في الوقت الحاضر)، والتي أصبحت عضوا بها عام 1953.[108] وكان للحكومة علاقات ودية تجاه الدول الغربية مثل المملكة المتحدة، الولايات المتحدة، فرنسا ،إيطاليا، اليونان كما أنشأت علاقات دبلوماسية كاملة مع الاتحاد السوفياتي في عام 1955.[109]
1571#73	دعمت الحكومة في فترة المملكة القضايا العربية، بما في ذلك حركات الاستقلال في المغرب والجزائر، واستغرق الأمر بعض الوقت للقيام بدور سياسي نشط في النزاع العربي الإسرائيلي أو السياسة بين الدول العربية المضطربة بين خمسينيات وأوائل ستينيات القرن العشرين. ولوحظ ارتباط المملكة الوثيق بالغرب، رغم اتباعها سياسةً محافظة في الداخل.[110]
1571#74	بعد انقلاب عام 1969، واعلان معمر القذافي عن اغلاق القواعد الأمريكية والبريطانية، قام بتأميم المصالح التجارية وصناعة النفط جزئيا في ليبيا.
1571#75	كان يُعرف عن القذافي دعمه لعدد من القادة الذين كانوا يعدون معادين لسياسة التغريب والليبرالية السياسية، بما في ذلك الرئيس الأوغندي عيدي أمين،[111] حاكم أفريقيا الوسطى الإمبراطور جان بيديل بوكاسا،[112][113] رجل أثيوبيا القوي منغستو هايلي مريم،[113] الرئيس الليبيري تشارلز تايلور،[114] والرئيس اليوغوسلافي سلوبودان ميلوسيفيتش.[115]
1571#76	توترت العلاقات مع الغرب من خلال سلسلة من الحوادث التي حدثت خلال معظم فترة حكم القذافي،[116][117][118] بما في ذلك قتل الشرطية البريطانية إيفون فليتشر خلال مظاهرة مناوئة للقذافي أمام السفارة البريطانية في لندن، وتفجير ملهى ليلي في برلين الغربية يرتاده جنود أمريكيون، وتفجير طائرة بان آم 10 فوق اسكتلندا، مما أدى إلى فرض عقوبات من الأمم المتحدة خلال تسعينيات القرن العشرين، رغم ذلك فانه في بداية سنوات الـ 2000 طبعت الولايات المتحدة وقوى غربية أخرى علاقاتها مع ليبيا.[30]
1571#77	قرارات القذافي بالتخلي عن السعي لامتلاك أسلحة الدمار الشامل أتى بعد الغزو الأمريكي للعراق والإطاحة بالرئيس العراقي صدام حسين، أدت إلى الاشادة بدور ليبيا في مجال الحرب على الإرهاب.[119][120][121] في أكتوبر 2010، اعتذر القذافي للقادة الأفارقة نيابة عن الدول العربية لتورطهم في تجارة الرقيق الأفريقية.[122]
1571#78	وفق التقسيم الاداري لعام 2007، تم تقسيم ليبيا إلى 22 مقاطعة:[123]
1571#79	تعتبر طرابلس الكبرى أكبر مدن البلاد من حيث الكثافة السكانية (1،065،405 حسب احصاء 2006) تليها مدينة بنغازي[124] ثم تأتي مصراتة[125] والبيضاء[126] بالإضافة للمدن الرئيسية الأخرى مثل الزاوية التي تحد العاصمة طرابلس من جهة الغرب وطبرق في أقصى شرق البلاد وسبها كبرى مدن الجنوب.
1571#80	تصغير|يسار|المركز التجاري في طرابلس حيث تستقطب ليبيا شركات عالمية للاستثمار في مختلف القطاعات
1571#81	الموارد الطبيعية: النفط، الغاز الطبيعي، الجبس. يعتبر النفط والغاز مصدرا الدخل الرئيسيين في البلاد. وتبلغ احتياطات النفط في ليبيا 41.5 مليار برميل مما يجعلها تتصدر الدول الأفريقية في هذا المجال.[127] يشكل النفط نحو 94% من عائدات ليبيا من النقد الأجنبي و60% من العائدات الحكومية و30% من الناتج المحلي الإجمالي.[128] تنتج ليبيا 2 مليون برميل يوميا من النفط وتعتزم زيادة إنتاجها إلى ثلاثة ملايين برميل يوميا اعتبارا من سنة 2010. معدل إنتاج النفط: 2 مليون برميل/يوم، وذلك من احتياطي مؤكد قدره: 41.5 مليار برميل. معدل إنتاج الغاز: 399 مليار قدم/3 وذلك من احتياطي مؤكد قدره: 52.7 ترليون قدم/3. الميزانية[129] الإيرادات: 36.34 مليار دولار الإنفاق العام: 24 مليار دولار الدين العام: 8% من إجمالي الدخل القومي 4.5 مليار دولار (2006) الصادرات: 38.5 مليار دولار (2006) الواردات: 10.4 مليار دولار (2006) أهم الصناعات:الحديد والصلب – الأسمنت ومواد البناء – الصودا الكاوية – أسمدة اليوريا – الصناعات البتروكيماوية الأخرى. أهم المنتجات الزراعية:الشعير - القمح - الطماطم - بطاطس - زيتون - الخضراوات - الفواكة - اللحوم. سياسة الدعم:
1571#82	يجري في ليبيا دعم أسعار السلع الغذائية الأساسية، ويتم أيضا دعم أسعار الوقود والكهرباء كما أن خدمات التعليم والصحة تقدم مجانا.
1571#83	الدينار الليبي هو الوحدة الأساسية لعملة ليبيا. ويتكون الدينار من 1000 درهم، وهو مغطى بالذهب، وقابل للتحويل إلى العملات الأجنبية ولا توجد قيود على عمليات التحويل النقدي من وإلى ليبيا. ويعادل الدولار الأمريكي حوالي 1.28 دينار حسب سعر الصرف الرسمي لمصرف ليبيا المركزي. فئات العملة الورقية في ليبيا (1 دينار، 5 دينار، 10 دينار، 20 دينار، 50 دينار).مع ملاحظة انه صدر قرار بالغاء الورقة النقية فيئة 50 دينار اعتبارا من تاريخ 26 فبراير 2012 فئات العملة المعدنية في ليبيا (50 درهم، 100 درهم، 0.25 دينار، 0.50 دينار).[130] ويعتبر مصرف ليبيا المركزي هو الجهة النقدية السيادية في البلاد، كما تتواجد العديد من المصارف التجارية الأخرى العاملة في البلاد والمملوكة للدولة منها مصرف الجمهورية، مصرف الوحدة والمصرف التجاري الوطني وبعضها به نسب مملوكة لشركات أجنبية.
1571#84	تصغير|يسار|200بك|أقواس ضمن أعمدة في لبدة الكبرى
1571#85	تعد ليبيا من الدول السياحية الحديثة التي لم يسوق لها إعلاميا كوجهة سياحية إلا بشكل بسيط وخجول بسبب الحصار واعتماد الدولة على موارد النفط بشكل كامل، إلا أنه في السنوات الأخيرة قبل 2011 بدأ المشهد السياحي في ليبيا آخذ في النمو بعد رفع الحظر الجوي وتطبيع العلاقات مع الغرب، فقد شهدت العاصمة طرابلس خلال السنوات الأخيرة نهضة عمرانية شملت إنشاء فنادق ومراكز تسوق وتحديث شبكات الطرق والبدء في تنفيذ مطار طرابلس العالمي الجديد والقادر على تقديم الخدمات ل20 مليون مسافر سنويا، كما شهدت مدينة بنغازي ثاني كبرى المدن إطلاق مشروع بنغازي 2025، كما أن مشاريع بناء المنتجعات السياحية انطلقت في مناطق الجبل الأخضر وزوارة ومناطق أخرى، وقد استفادت الدولة من الطفرة النفطية الأخيرة في دعم البنية التحتية الأساسية للسياحة.[131][132]
1571#86	تمتلك ليبيا مجموعة من أكثر المواقع الأثرية الرومانية خارج شبه الجزيرة الإيطالية على امتداد ساحلها. تمتلك أحد أطول السواحل 1935 كم على البحر الأبيض المتوسط صالح للاستثمار السياحي. تمتلك واحدة من أكبر الصحاري في العالم والتي تستهوي السواح المولعين برحلات السفاري مثل منطقة بحيرة قبر عون عالية الملوحة بالجنوب الغربي. بها مناطق تعتبر كمحكيات طبيعية في شرق ليبيا كمنطقة الجبل الأخضر والتي تفوق مساحتها مساحة لبنان. تمتلك تاريخ إغريقي روماني في في عدة مواقع مثل لبدة، صبراتة، قورينا، طلميثة، أبولونيا، يوسبريدس، توكرة وقصر ليبيا. تمتلك المناخ الجيد وخاصة في شمال البلاد "مناخ البحر الأبيض المتوسط" المعتدل. تمتلك القدرة علي جذب السياح إليها لأن ليبيا تصنف كمقصد سياحي جديد واعد. قدرة القطاع السياحي على جذب الاستثمارات التي تخلق توازنا في الميزانية العامة للدولة والتي تعتمد حاليا بشكل كامل على قطاع النفط والغاز.
1571#87	ليس لليبيا سكك حديدية منذ العام 1965، حيث تم تفكيك هذا النظام الذي تم إنشاءه فترة الاحتلال بغرض إعادة إنشاءه. وهناك مشروع ضخم (متوقف حاليًا) لانشاء شبكة تربط المدن الليبية المختلفة كما لربط ليبيا بدول الجوار. يبلغ طول مشروع السكك الحديدية أكثر من 2000 كلم تقريبا يستهدف الربط التجاري بين القارتين الأفريقية والأوروبية. تم التوقيع على عقد بقيمة 4 مليار دولار مع شركة روسية لإنشاء خط سكة حديدية يربط بنغازي ب سرت يفتتح سنة 2012 م. ولكن بسبب حدوث ثورة 17 فبراير توقف المخطط وهوا قيد الانتظار إلى أن تأتي سلطة جديدة.
1571#88	الطرق السريعة:[133] المجموع: 83.200 كيلومتر معبدة: 47.590 كيلومتر. غير معبدة: 35.610 كيلومتر (تقديرات عام 1999). الممرات المائية: لا يوجد.
1571#89	خطوط الأنابيب: 225 كيلومتر؛ خاصة بالغاز 3.196 كيلومترا؛ وبالزيت البترولي 6.872 كيلومترا (2003) الموانئ: الخمس، طبرق، بنغازي، درنة، مرسى البريقة، مصراتة، طرابلس. أسطول بحري تجاري: المجموع: 20 سفينة. بالنوع: شحن 8، نقل غاز مسال 3، ناقلات نفط 7، جوالات بحرية 4، مسافرين 4. أجنبية: الجزائر 1، الكويت 1 (2003). المطارات: 140. مطارات - بالمدارج المعبدة: المجموع: 60. مطارات - بالمدارج غير المعبدة: المجموع: 80.
1571#90	المطارات مطار طرابلس العالمي (جنوب طرابلس). (متوقف عن العمل حاليًا) مطار معيتيقة الدولي (شرق طرابلس). مطار بنينا الدولي (شرق بنغازي). (متوقف عن العمل حاليًا) مطار الأبرق (شرق البيضاء). مطار طبرق (جنوب طبرق). مطار سبها (سبها). (متوقف عن العمل حاليًا) مطار سرت (جنوب سرت). (متوقف عن العمل حاليًا) مطار الزنتان (جنوب الزنتان). مطار مصراتة (جنوب مصراتة).
1571#91	هناك مطارات داخلية في: هون، غدامس، غات، البريقة، الكفرة، زوارة، بني وليد، أوباري.
1571#92	ميناء طرابلس البحري ميناء بنغازي البحري ميناء مصراتة ميناء الخمس ميناء طبرق ميناء زوارة ميناء درنة ميناء سرت مواني نفطية مثل: البريقة، ميناء السدرة، ميناء الحريقة (طبرق)، رأس لانوف وميناء الزاوية النفطي.
1571#93	شركة المدار الجديد. شركة ليبيانا للإتصالات. شركة الجيل الجديد لتقنية. شركة ليبيا فون.
1571#94	التعليم في ليبيا بجميع مراحله مجاني وينقسم إلى قسمين:
1571#95	الأول وهو التعليم العام (الإجباري) وينقسم إلى مرحلتين:
1571#96	المرحلة الأساسية وتتكون من تسع سنوات دراسية.
1571#97	المرحلة المتوسطة (الثانوية) وهي تخصصية وتتكون من ثلاث سنوات دراسية حسب آخر تعديل لعام 2006-2007، وتشمل: شعبة العلوم الأساسية، شعبة علوم الحياة، شعبة العلوم الهندسية، شعبة العلوم الاجتماعية، شعبة العلوم الاقتصادية وشعبة اللغات.[134]
1571#98	الثاني وهو التعليم العالي ويتكون من: الدراسة الجامعية لمرحة البكالوريوس أو الليسانس. الدراسة الجامعية لشهادة الماجستير(العالية). الدراسة الجامعية لشهادة الدكتوراة (الدقيقة).
1571#99	وتقوم الجهات التنفيذية للدولة بإيفاد الطلاب الليبيين للدراسة بالخارج في الدول المتقدمة لاستكمال دراستهم على حساب الدولة.[135]
1571#100	وتشرف وزارة للتعليم على مراحل التعليم العام. كما تشرف وزارة التعليم العالي على مراحل التعليم العالي. انخفض معدل الأمية خلال1993-1997 من 26.6% إلى 23.6%، وتمثل ليبيا أعلى نسبة للمتعلمين في شمال أفريقيا فنسبة الأمية أقل من 9% من السكان في 2015.[136] وبالنسبة للمسجلين في مراحل التعليم الثلاثة فقد شهدت تغيرا معتدلا حيث ارتفعت من 88% في عام 1993 إلى 92% في عام 1997.
1571#101	جامعة طرابلس جامعة بنغازي جامعة سرت جامعة الزاوية جامعة العرب الطبية - (بنغازي) جامعة عمر المختار - (البيضاء) جامعة محمد بن علي السنوسي - (البيضاء)[137] - (زليتن) - (الزاوية) - (سرت) جامعة نالوت [138]. جامعة ناصر الأممية. جامعة الجبل الغربي. كلية التقنية الهندسية هون والموقع . أكاديمية الدراسات العليا. المركز العالي للمهن الإدارية والمالية - (طرابلس)[139]
1571#102	تصغير|مركز بنغازي الطبي
1571#103	شهدت ليبيا تنمية في قطاع الصحة خلال العقود القليلة الماضية حيث تحقق حتى عام 2000 الآتي:-
1571#104	ارتفاع عدد أطباء الأسنان إلى 7183 طبيبا ليصل متوسط الأطباء لعدد السكان إلى طبيب لكل 704 نسمة. ارتفاع عدد العاملين في الخدمات الطبية المساعدة إلى 30551 مما مكن من رفع متوسط الخدمة لعدد السكان إلى عنصر لكل 165 نسمة. وصل عدد الأسرة بالمستشفيات 18.454 سريرا بالإضافة إلى 707 سريرا تابعة للجهات الاعتبارية والتشاركيات ليصل المتوسط 3.8 سريرا لكل ألف نسمة.
1571#105	وتشير البيانات المتوفرة إلى أن مؤشرات التنمية البشرية في ليبيا حققت ارتفاعا إيجابيا بفضل تطور الخدمات الصحية والتعليمية، فقد ارتفع متوسط العمر المتوقع عند الولادة من 63.4 سنة عام 1993 إلى 70 سنة عام 1997 كما أنخفضت معدلات وفيات الأطفال الرضع بالمعدل من 118 بالألف عام 1973 إلى 24.4 بالألف خلال عام 1995.[140][141] بالرغم من هذا فقد عانى القطاع الصحي أثناء فترة العقوبات الدولية في تسعينيات القرن العشرين.
1571#106	مركز طرابلس الطبي.[142] مركز بنغازي الطبي.[143] مركز البطنان الطبي - طبرق.[144]
1571#107	وفيما يلي العطلات الرسمية في ليبيا.
1571#108	وبالإضافة إلى ذلك، وفيما يلي العطلة المسلمين، والذي قد يستغرق مكان وفقا التقويم الهجري (السنة الهجرية)، وكما لوحظ أيام العطل الرسمية:-
1571#109	اعتمادا على التقرير السنوي لحقوق الإنسان من قبل وزارة الخارجية الأمريكية لسنة 2004، فإن الحكومة والنظام الليبي التابع لمعمر القذافي ظل لديه حتى سقوطه تاريخ ضعيف وسيئ في موضوع المحافظة على حقوق الإنسان. من ضمن المخالفات العديدة والجدية للحكومة الليبية هو الوضعية غير المقبولة للسجون، الاعتقال غير المبرر، والمساجين السياسيين الذين ما زالو في المعتقل من غير تهمة ولا محكمة.
1571#110	وظلت جميع مؤسسات حقوق الإنسان الأهلية والدولية ممنوعة من العمل في ليبيا حتى العام 1997، وظهور مؤسسة عرفت باسم "مؤسسة القذافي العالمية للجمعيات الخيرية" لاحقا "مؤسسة القذافي للتنمية" التي كان يرأسها نجل العقيد معمر القذافي سيف الإسلام القذافي.[34][39][39][41][149][150][150][151][152][153][154]
1571#111	الوثيقة الخضراء الكبرى لحقوق الإنسان العام 1988 صدرت في مدينة البيضاء.
1571#112	ليبيا متشابهة ثقافيا مع دول الجوار المغاربية وغرب مصر وتختلف مع دول الخليج والشام من ناحية العادات والتقاليد والأزياء والأكلات الشعبية واللهجة العامية وفن العمارة والزخرفة والوشم وصناعة النسيج والحلي التقليدية والموسيقى والفنون الشعبية، وكل هذه سمات ثقافة السكان الأصليين لشمال افريقيا التي انسجم وذاب في ثقافتها كل ما وفد على هذه المنطقة[155]. تم اعتبار الليبيين "جزءا من المجتمع العربي" ليس بناءًا على استفتاء رأي الشعب بل بناءًا على القانون الأساسي لجماعة الدول العربية الذي يعتبر أي دولة يتحدث شعبها اللغة العربية دولة عربية بغض النظر عن الاختلاف في الثقافة والتاريخ والعرق والجغرافيا والعامل الثقافي المشترك الذي تم الاعتماد عليه هنا هو اللغة العربية حيث تعتبر اللغة الرسمية الوحيدة للدولة الليبية حتى الآن. في ظل الديكتاتورية تم منع دريس اللغات الأجنبية وخصوصًا الإنجليزية والفرنسية في المدارس الليبية في فترة ما من عقد الثمانينيات ولكن تم التراجع عن ذلك في تسعينيات القرن العشرين.
1571#113	هناك عدد قليل من المسارح أو المعارض الفنية بسبب عدم تطوير البنية التحتية في عهد النظام السابق.[156] لسنوات عديدة لم تكن هناك أي دعم للمسارح العامة، وفقط عدد قليل جدا من دور السينما التي كانت تعرض الأفلام الأجنبية. الثقافة الشعبية من بعض الفنون وأشكال الموسيقى لا تزال على قيد الحياة وبصحة جيدة، ويظهر ذلك في الأداء الموسيقي والرقص في المهرجانات المتكررة، سواء في ليبيا أو في الخارج.[157]
1571#114	وتخصص عدد من محطات التلفزيون الليبي برامجها لمناقشة الموضوعات السياسية، والمواضيع الإسلامية وموضوعات ثقافية أخرى. وبعد عام 2011 ظهرت العديد من القنوات الفضائية الليبية الخاصة فيما تراجع دور القنوات المملوكة للدولة نتيجة لأزمة الحكم داخل البلاد. معظم البث التلفزيوني للقنوات الليبية يتم باللغة العربية، وابان فترة النظام السابق كانت اللغة العربية هي المعتمدة بالرغم من بث نشرات إخبارية وبعض البرامج الموجهة باللغتين الإنجليزية والفرنسية. في عام 1996 اعتبرت لجنة حماية الصحفيين ووسائل الإعلام أن ليبيا هي الأكثر تشددًا في الرقابة في العالم العربي ابان فترة حكم القذافي في البلاد.[158] ومع ذلك اعتبارا من عام 2012م العديد من محطات التلفزيون قد بدأت البث على الهواء بسبب انهيار رقابة النظام القديم والشروع في "الإعلام الحر".
1571#115	كثير من الليبيين يترددون على الشواطئ في البلاد إضافة لزيارة المواقع الأثرية، بينها لبدة الكبرى والتي تعد واحدة من أفضل المواقع الأثرية الرومانية المحافظ عليها في العالم.[159] الشكل الأكثر شيوعا من وسائل النقل العام بين المدن هي الحافلات، على الرغم من أن الكثيرين يفضلون التنقل بواسطة السيارات.[160] لا توجد خدمات السكك الحديدية في ليبيا، ولكن يخطط لبنائها في المستقبل القريب.[160] عاصمة البلاد، طرابلس تضم العديد من المتاحف ومراكز الأرشيف، وتشمل مكتبة الحكومة، والمتحف الإثنوغرافي، ومتحف الآثار والمحفوظات الوطنية، المتحف الإسلامي. فيما متحف القلعة الحمراء ويقع في العاصمة بالقرب من كورنيش وسط المدينة، والتي يشرف عليها اليونسكو هو الأكثر شهرة في البلاد.[161]
1571#116	المطبخ الليبي هو نتيجة تمازج خاص بين مختلف الاكلات الأمازيغية والعربية البدوية والتقليدية والمتوسطية.[162] الأطعمة المصنوعة من دقيق الشعير هو الغذاء الرئيسي من الجانب الغربي والجنوبي من ليبيا في حين أن الأرز هو الغذاء الرئيسي عموما من الشرق.
1571#117	تشمل الأطعمة الليبية تواجدًا أساسيًا (الطماطم) وخاصة ضمن المعكرونة على غرار طبق سوغو a<i data-parsoid='{"dsr":[105420,105437,2,2]}'>ll'arrabbiata الإيطالي؛ كذلك الأرز، وعادة مع لحم الضأن أو الدجاج (مقليًا أو مشويًا أو مطبوخًا في صلصة)؛ الكسكسي وهو وجبة تقليدية تطبخ بصلصة الطماطم واللحم (وأحيانا تحتوي أيضا على خضر كالكوسة وبقوليات كالحمص) ويتم تقديم عادة إلى جانب شرائح الخيار والخس والزيتون.
1571#118	وكذلك يوجد ما يسمى العصبان وهو عبارة عن خلطة مكونة من الأرز والطمام الأحمر والكسبر والشبت والبقدونس والبصل مضاف اليه قليل من الملح وزيت الزيتون وقليلًا من البهارات، يتم خلط هذا ويتم حشوها داخل أمعاء ومعدة الخروف بعد تنظيفها وغسلها، ويعتبر من أشهر المأكولات الليبية بعد المعكرونة (المبكبكة.
1571#119	البازين، طبق تقليدي مصنوع من دقيق الشعير ويقدم مع صلصة الطماطم الحمراء، وتؤكل عادة باليد مقدمة في طبق يتشاركه عدة أشخاص. يتم تقديم هذا الطبق عادة في حفلات الزفاف التقليدية أو الاحتفالات، كذلك العصيدة وهي طبق حلو مشابه للبازين لكنه من دقيق القمح ويقدم بنفس الطريقة مضافًا إليه الزبدة ورب التمر أو عسل النحل وزيت الزيتون. كذلك تعد البسيسة والزميتة من الوجبات التقليدية والشَربة وهو حساء من معجون الطماطم، ويقدم عادة مع حبيبات صغيرة من المعكرونة.[162]
1571#120	تناول وجبات خفيفة خلال النهار أمر شائع جدا بين الليبيين بينها يعرف باسم "خبزة بالتن" والذي يضم الخبز مع أسماك التونة الليبية، وزيت الزيتون عادة. العديد من بائعي الوجبات الخفيفة يقوم إعداد هذه السندويشات ويمكن العثور عليها في جميع أنحاء ليبيا إضافة لأنواع أخرى من الشطائر المحلية مثل المرقاز والحرايمي. كذلك يتم نقديم الشاي مرارًا عادة يقدم رفقة الفول السوداني أو اللوز المحمص. تقدم المطاعم الليبية المأكولات العالمية، أو قد تخدم أجرة أبسط مثل لحم الضأن والدجاج وحساء الخضار والبطاطا والمعكرونة.[162] ونظرا للنقص الحاد في البنية التحتية فالعديد من المناطق المعزولة والبلدات الصغيرة لاتوجد بها مطاعم وبدلا من ذلك فإن محلات البقالة هي المصدر الوحيد للحصول على المنتجات الغذائية.[162] استهلاك الكحول غير قانوني في البلد بأكمله.[163]
1571#121	هناك أربعة مكونات رئيسية من المواد الغذائية التقليدية الليبية: الزيتون (وزيت الزيتون)، تمر النخيل والحبوب والحليب.[164] هي الحبوب المحمصة، الأرض، منخول وتستخدم لصنع الخبز، والكعك، والشوربات، والبازين. ويتم حصاد التمور وتجفيفها ويمكن أن تؤكل كما هي، وتقدم إلى شراب أو المقلية قليلا وتؤكل مع البسيسة والحليب. بعد تناول الطعام، غالبا ما يشرب الليبيون الشاي الأسود. عادة ما يتم تكرار هذا مرة ثانية (للزجاج الثانية من الشاي)، وفي الجولة الثالثة يتم تقديم الشاي مع الفول السوداني المحمص أو اللوز المحمص والمعروفة باسم ' شاهي مليار قملة ' (مختلطة مع الشاي في نفس الزجاج).[164]
1571#122	{{أشرطة |title=تصفح مواضيع ليبيا
